"time";"assessment_time";"outcome_time";"comment";"AUC";"classifier";"nObs";"discretizeLabs";"parameters";"typeFeatureSelection";"numFeaturesIn";"featuresIn";"numFeaturesSelected";"featuresSelected";"numFeaturesFinal";"featuresFinal"
"2015-08-23 13:48:45";"12";14;"age cont, no ethnic, w/ access, first tries with new code";0.762943616530957;"Generalized Linear Model";651;"False";"";"back";43;"age_at_begin;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;CCI;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;fever;loss_consciousness;weight_gain_excessive;bmi;resulting_autonomy;liver_disease;access_type;pain;art_ven_pressure_increased";43;"age_at_begin;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;CCI;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;fever;loss_consciousness;weight_gain_excessive;bmi;resulting_autonomy;liver_disease;access_type;pain;art_ven_pressure_increased";"16";"(Intercept);age_at_begin;sexM;cardiovascular1;hypertension1;dementia1;albumin;calcXphosph;phosphorus;access_flow_poor1;weight_gain_excessive1;bmilow;resulting_autonomylimited;resulting_autonomysome_assistance;`resulting_autonomyspecial care`;`access_typefistula/graft`;art_ven_pressure_increased1"
"2015-08-23 13:49:28";"12";24;"age cont, no ethnic, w/ access, first tries with new code";0.727014058016445;"Generalized Linear Model";651;"False";"";"back";43;"age_at_begin;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;CCI;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;fever;loss_consciousness;weight_gain_excessive;bmi;resulting_autonomy;liver_disease;access_type;pain;art_ven_pressure_increased";43;"age_at_begin;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;CCI;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;fever;loss_consciousness;weight_gain_excessive;bmi;resulting_autonomy;liver_disease;access_type;pain;art_ven_pressure_increased";"16";"(Intercept);age_at_begin;sexM;cardiovascular1;hypertension1;dementia1;albumin;calcXphosph;phosphorus;access_flow_poor1;weight_gain_excessive1;bmilow;resulting_autonomylimited;resulting_autonomysome_assistance;`resulting_autonomyspecial care`;`access_typefistula/graft`;art_ven_pressure_increased1"
"2015-08-23 13:58:30";"begin";12;"age cont, w ethnic,no start_year, w/eGFR";1;"Generalized Linear Model";725;"False";"none";"back";46;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;dead_first_year;liver_disease;access_type;pain;art_ven_pressure_increased";46;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;dead_first_year;liver_disease;access_type;pain;art_ven_pressure_increased";"1";"(Intercept);dead_first_year1"
"2015-08-23 14:00:05";"begin";12;"age cont, w ethnic,no start_year, w/eGFR";0.837392510402219;"Generalized Linear Model";725;"False";"none";"back";45;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";45;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"23";"(Intercept);age;ethnicUnknown;ethnicWhite;cardiovascular1;peripheral_artery_disease1;hypertension1;dementia1;ulcer1;cancer1;cci;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;epogen_usage1;access_flow_poor1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:02:26";"begin";12;"age cont, w ethnic,no start_year, w/eGFR";0.837642163661581;"Generalized Linear Model";725;"False";"alpha = 0.5";"elastic";45;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";45;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"20";"(Intercept);age;ethnicUnknown;ethnicWhite;cardiovascular1;hypertension1;ulcer1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;potassium;creatinine;ferritin;epogen_usage1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:16:11";"0";12;"age cont, no ethnic, w/ access, first tries with new code";0.837392510402219;"Generalized Linear Model";725;"False";"none";"back";45;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";45;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"23";"(Intercept);age;ethnicUnknown;ethnicWhite;cardiovascular1;peripheral_artery_disease1;hypertension1;dementia1;ulcer1;cancer1;cci;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;epogen_usage1;access_flow_poor1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:21:31";"0";12;"age cont, no ethnic, w/ access, first tries with new code";0.796014668087507;"Generalized Linear Model";741;"False";"none";"back";43;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";43;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"20";"(Intercept);age;cardiovascular1;hypertension1;ulcer1;cancer1;cci;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;epogen_usage1;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:22:51";"0";12;"age cont, no ethnic, w/ access, first tries with new code";0.796014668087507;"Generalized Linear Model";741;"False";"none";"back";43;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";43;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"20";"(Intercept);age;cardiovascular1;hypertension1;ulcer1;cancer1;cci;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;epogen_usage1;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:33:53";"begin";12;"age cont, w ethnic,no start_year, w/eGFR";0.837642163661581;"Generalized Linear Model";725;"False";"alpha = 0.5";"elastic";45;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";45;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;pth;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"20";"(Intercept);age;ethnicUnknown;ethnicWhite;cardiovascular1;hypertension1;ulcer1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;potassium;creatinine;ferritin;epogen_usage1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:38:07";"0";12;"age cont, no ethnic, w/ access, first tries with new code";0.82458219117517;"Generalized Linear Model";741;"False";"";"elastic";43;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";43;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"20";"(Intercept);age;cardiovascular1;hypertension1;ulcer1;cancer1;cci;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;epogen_usage1;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:38:25";"0";12;"age cont, no ethnic, w/ access, first tries with new code";0.786953843582189;"Generalized Linear Model";741;"False";"alpha = 0.5";"elastic";43;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";43;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"24";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;dementia1;ulcer1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;hgb;albumin;potassium;creatinine;epogen_usage1;access_problem1;access_flow_poor1;bp_problem1;multiple_needle_sticks1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:39:50";"0";12;"age cont, no ethnic, w/ access, first tries with new code";0.798767838859984;"Generalized Linear Model";741;"False";"alpha = 0.5";"elastic";41;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";41;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;ulcer;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"16";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;ulcer1;albumin;potassium;creatinine;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:40:33";"0";12;"age cont, no ethnic, w/ access, first tries with new code";0.796268580622244;"Generalized Linear Model";741;"False";"alpha = 0.5";"elastic";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"15";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;albumin;potassium;creatinine;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:42:00";"0";12;"age cont, no ethnic, w/ access, first tries with new code";0.796268580622244;"Generalized Linear Model";741;"False";"alpha = 0.5";"elastic";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"15";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;albumin;potassium;creatinine;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:50:02";"12";24;"age cont, no ethnic, w/ access, first tries with new code";0.719489459343181;"Generalized Linear Model";741;"False";"";"elastic";41;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;fever;loss_consciousness;weight_gain_excessive;resulting_autonomy;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"15";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;albumin;potassium;creatinine;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-23 14:50:45";"6";18;"age cont, no ethnic, w/ access, first tries with new code";0.758412911492815;"Generalized Linear Model";741;"False";"";"elastic";41;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;fever;loss_consciousness;weight_gain_excessive;resulting_autonomy;liver_disease;access_type;pain;art_ven_pressure_increased";40;"age;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"15";"(Intercept);age;diabetes_with_compl1;chf1;cardiovascular1;hypertension1;albumin;potassium;creatinine;access_flow_poor1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
"2015-08-24 11:03:44";"0";12;"age cont, w/ethnic, w/ access, w/epogen, w/prim_disease,";0.840485049833887;"Generalized Linear Model";741;"False";"alpha = 0.5";"elastic";43;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";43;"age;ethnic;sex;diabetes_no_compl;diabetes_with_compl;chf;cardiovascular;peripheral_artery_disease;hypertension;COPD_lung;dementia;arthropathies;hepatitis_c;infarct;cancer;benign_or_uncertain_tumor;cerebrovascular;cci;primary_renal_disease;hgb;albumin;calcium;calcXphosph;phosphorus;potassium;creatinine;ferritin;epogen_usage;access_problem;access_flow_poor;all_cramps;bp_problem;arterial_press_decreased;multiple_needle_sticks;infiltration_needle;nausea_vomiting;headache;resulting_autonomy;eGFR;liver_disease;access_type;pain;art_ven_pressure_increased";"20";"(Intercept);age;ethnicUnknown;ethnicWhite;cardiovascular1;hypertension1;dementia1;primary_renal_diseasediabetes;primary_renal_diseasehypertension;primary_renal_diseasesystemic;albumin;potassium;creatinine;ferritin;epogen_usage1;bp_problem1;resulting_autonomylimited;`resulting_autonomyspecial care`;liver_disease1;`access_typefistula/graft_ready`;pain1"
